tractid,NAME,state,year,pop,whiteshare,blackshare,poc,majpoc,per_highschool,per_bachelors,medinc,incabovemedian,area,popdens,urbanshare,p
2020000703,"Census Tract 7.03, Anchorage Municipality, Alaska",AK,2019,5604,0.4091720199857245,0.05638829407566024,0.5908279800142755,1,0.5435403283369022,0.06709493219129194,63262,1,1.133,5036.187113857017,1,149716122
2020000703,"Census Tract 7.03, Anchorage Municipality, Alaska",AK,2019,5604,0.4091720199857245,0.05638829407566024,0.5908279800142755,1,0.5435403283369022,0.06709493219129194,63262,1,1.133,5036.187113857017,1,149726121
2020000901,"Census Tract 9.01, Anchorage Municipality, Alaska",AK,2019,5164,0.31080557707203715,0.1262587141750581,0.6891944229279628,1,0.48024786986831913,0.07997676219984508,43702,1,1.724,2845.7076566125293,1,149816121
2020000901,"Census Tract 9.01, Anchorage Municipality, Alaska",AK,2019,5164,0.31080557707203715,0.1262587141750581,0.6891944229279628,1,0.48024786986831913,0.07997676219984508,43702,1,1.724,2845.7076566125293,1,149836121
2020001000,"Census Tract 10, Anchorage Municipality, Alaska",AK,2019,3360,0.5098214285714285,0.045535714285714284,0.49017857142857146,0,0.6482142857142857,0.18273809523809523,48090,1,0.676,6110.94674556213,1,149876121
2020001000,"Census Tract 10, Anchorage Municipality, Alaska",AK,2019,3360,0.5098214285714285,0.045535714285714284,0.49017857142857146,0,0.6482142857142857,0.18273809523809523,48090,1,0.676,6110.94674556213,1,149866120
2020001100,"Census Tract 11, Anchorage Municipality, Alaska",AK,2019,895,0.5843575418994413,0.09273743016759776,0.41564245810055866,0,0.8312849162011173,0.24022346368715083,62273,1,0.462,2034.6320346320344,1,149896121
2020001200,"Census Tract 12, Anchorage Municipality, Alaska",AK,2019,3945,0.8527249683143219,0.003041825095057034,0.14727503168567813,0,0.7967046894803549,0.5404309252217997,112639,1,0.776,4791.237113402061,1,149906121
2020001601,"Census Tract 16.01, Anchorage Municipality, Alaska",AK,2019,4082,0.525967662910338,0.03503184713375796,0.47403233708966197,0,0.7030867221950025,0.31210191082802546,92963,1,0.835,4900.5988023952095,1,149826120
2020001802,"Census Tract 18.02, Anchorage Municipality, Alaska",AK,2019,5065,0.46475814412635735,0.021520236920039487,0.5352418558736427,1,0.5743336623889437,0.1790720631786772,62769,1,1.258,4401.430842607313,1,149836117
2020001802,"Census Tract 18.02, Anchorage Municipality, Alaska",AK,2019,5065,0.46475814412635735,0.021520236920039487,0.5352418558736427,1,0.5743336623889437,0.1790720631786772,62769,1,1.258,4401.430842607313,1,149816118
2020001802,"Census Tract 18.02, Anchorage Municipality, Alaska",AK,2019,5065,0.46475814412635735,0.021520236920039487,0.5352418558736427,1,0.5743336623889437,0.1790720631786772,62769,1,1.258,4401.430842607313,1,149836118
2020001900,"Census Tract 19, Anchorage Municipality, Alaska",AK,2019,3408,0.39231220657276994,0.06484741784037559,0.60768779342723,1,0.5991784037558685,0.16519953051643194,56155,1,1.739,2411.730879815986,1,149866119
2020002000,"Census Tract 20, Anchorage Municipality, Alaska",AK,2019,3598,0.5227904391328516,0.05364091161756531,0.4772095608671484,0,0.5672595886603669,0.14369093941078376,45870,1,0.513,7306.042884990254,1,149906119
2020002202,"Census Tract 22.02, Anchorage Municipality, Alaska",AK,2019,2824,0.6274787535410765,0.04355524079320113,0.3725212464589235,0,0.7145892351274787,0.27797450424929177,60550,1,0.357,8291.316526610644,1,149936119
2020002302,"Census Tract 23.02, Anchorage Municipality, Alaska",AK,2019,4951,0.6978388204403151,0.06564330438295293,0.3021611795596849,0,0.5944253686124016,0.2260149464754595,89137,1,1.453,3297.3158981417755,1,149946115
2090000100,"Census Tract 1, Fairbanks North Star Borough, Alaska",AK,2019,1078,0.637291280148423,0.030612244897959183,0.36270871985157704,0,0.6985157699443414,0.20315398886827457,32563,1,0.567,3014.109347442681,1,147726484
2090000100,"Census Tract 1, Fairbanks North Star Borough, Alaska",AK,2019,1078,0.637291280148423,0.030612244897959183,0.36270871985157704,0,0.6985157699443414,0.20315398886827457,32563,1,0.567,3014.109347442681,1,147716484
2090000100,"Census Tract 1, Fairbanks North Star Borough, Alaska",AK,2019,1078,0.637291280148423,0.030612244897959183,0.36270871985157704,0,0.6985157699443414,0.20315398886827457,32563,1,0.567,3014.109347442681,1,147736483
2090000100,"Census Tract 1, Fairbanks North Star Borough, Alaska",AK,2019,1078,0.637291280148423,0.030612244897959183,0.36270871985157704,0,0.6985157699443414,0.20315398886827457,32563,1,0.567,3014.109347442681,1,147716483
2090000200,"Census Tract 2, Fairbanks North Star Borough, Alaska",AK,2019,3215,0.6553654743390358,0.053188180404354586,0.3446345256609642,0,0.6668740279937792,0.22923794712286158,60217,1,1.755,1947.5783475783478,1,147756484
2090000400,"Census Tract 4, Fairbanks North Star Borough, Alaska",AK,2019,3875,0.7370322580645161,0.03509677419354839,0.2629677419354839,0,0.6110967741935484,0.22116129032258064,79453,1,1.01,4670.297029702971,1,147696484
2090000400,"Census Tract 4, Fairbanks North Star Borough, Alaska",AK,2019,3875,0.7370322580645161,0.03509677419354839,0.2629677419354839,0,0.6110967741935484,0.22116129032258064,79453,1,1.01,4670.297029702971,1,147686484
2090000600,"Census Tract 6, Fairbanks North Star Borough, Alaska",AK,2019,4225,0.7689940828402367,0.05136094674556213,0.23100591715976326,0,0.6473372781065089,0.1727810650887574,80417,1,1.8,2235.5555555555557,1,147766485
2090000600,"Census Tract 6, Fairbanks North Star Borough, Alaska",AK,2019,4225,0.7689940828402367,0.05136094674556213,0.23100591715976326,0,0.6473372781065089,0.1727810650887574,80417,1,1.8,2235.5555555555557,1,147786486
2090000800,"Census Tract 8, Fairbanks North Star Borough, Alaska",AK,2019,5047,0.6962552011095701,0.026748563503071133,0.30374479889042993,0,0.6592034872201308,0.2886863483257381,83819,1,1.584,3401.5151515151515,1,147856484
2090000800,"Census Tract 8, Fairbanks North Star Borough, Alaska",AK,2019,5047,0.6962552011095701,0.026748563503071133,0.30374479889042993,0,0.6592034872201308,0.2886863483257381,83819,1,1.584,3401.5151515151515,1,147876483
2090000800,"Census Tract 8, Fairbanks North Star Borough, Alaska",AK,2019,5047,0.6962552011095701,0.026748563503071133,0.30374479889042993,0,0.6592034872201308,0.2886863483257381,83819,1,1.584,3401.5151515151515,1,147866485
1015000300,"Census Tract 3, Calhoun County, Alabama",AL,2019,2377,0.19267984854859066,0.8010096760622634,0.8073201514514093,1,0.5002103491796382,0.05637358014303744,21175,0,1.012,2916.00790513834,1,858373368
1055000600,"Census Tract 6, Etowah County, Alabama",AL,2019,2172,0.7840699815837937,0.08885819521178637,0.2159300184162063,0,0.4714548802946593,0.04558011049723757,28117,1,0.907,2165.380374862183,1,860573401
1055001200,"Census Tract 12, Etowah County, Alabama",AL,2019,2812,0.8172119487908962,0.10170697012802275,0.1827880512091038,0,0.6714082503556188,0.16109530583214793,32926,1,1.664,2131.0096153846157,1,860123401
1069040600,"Census Tract 406, Houston County, Alabama",AL,2019,1945,0.13367609254498714,0.8447300771208226,0.8663239074550129,1,0.5105398457583548,0.032904884318766064,14529,0,1.016,2432.086614173228,1,853903122
1073000300,"Census Tract 3, Jefferson County, Alabama",AL,2019,1819,0.14018691588785046,0.7800989554700385,0.8598130841121495,1,0.5250137438152831,0.03793293018141836,20875,0,0.808,3384.9009900990095,1,867593353
1073000500,"Census Tract 5, Jefferson County, Alabama",AL,2019,3022,0.02084712111184646,0.9791528788881535,0.9791528788881535,1,0.5221707478491066,0.05923229649238915,19137,0,1.86,1539.784946236559,1,867823354
1073000700,"Census Tract 7, Jefferson County, Alabama",AL,2019,2542,0.008261211644374508,0.9815106215578285,0.9917387883556255,1,0.45751376868607396,0.05271439811172305,18750,0,1.359,1896.2472406181016,1,868053355
1073001400,"Census Tract 14, Jefferson County, Alabama",AL,2019,1946,0.0020554984583761563,0.9167523124357657,0.9979445015416238,1,0.5405960945529291,0.11202466598150052,36066,1,0.866,2518.4757505773673,1,868443352
1073003001,"Census Tract 30.01, Jefferson County, Alabama",AL,2019,3481,0.31284113760413673,0.6159149669635162,0.6871588623958633,1,0.35162309681126114,0.06434932490663603,22525,0,0.941,4015.940488841658,1,868513351
1073003300,"Census Tract 33, Jefferson County, Alabama",AL,2019,1172,0,1,1,1,0.5290102389078498,0.04522184300341297,17411,0,0.759,1247.6943346508565,1,868933351
1073003300,"Census Tract 33, Jefferson County, Alabama",AL,2019,1172,0,1,1,1,0.5290102389078498,0.04522184300341297,17411,0,0.759,1247.6943346508565,1,868893351
1073004000,"Census Tract 40, Jefferson County, Alabama",AL,2019,2533,0.08922226608764311,0.8570864587445717,0.9107777339123568,1,0.6454796683774181,0.07698381365969206,18525,0,0.914,4126.9146608315095,1,868533349
1073010200,"Census Tract 102, Jefferson County, Alabama",AL,2019,2813,0.2253821542836829,0.6125133309633843,0.7746178457163171,1,0.624244578741557,0.05830074653394952,30156,1,1.405,1952.3131672597865,1,869553339
1073013902,"Census Tract 139.02, Jefferson County, Alabama",AL,2019,2205,0.46122448979591835,0.5306122448979592,0.5387755102040817,1,0.6163265306122448,0.12562358276643992,59159,1,1.843,1161.692892023874,1,869673345
1073014409,"Census Tract 144.09, Jefferson County, Alabama",AL,2019,2951,0.9569637411047103,0.024737377160284648,0.043036258895289725,0,0.7614368010843782,0.43239579803456457,92083,1,1.686,1962.6334519572954,1,868163338
1077010200,"Census Tract 102, Lauderdale County, Alabama",AL,2019,2175,0.8110344827586207,0.18620689655172415,0.18896551724137933,0,0.512183908045977,0.1296551724137931,20966,0,1.253,1558.6592178770952,1,876823479
1077010200,"Census Tract 102, Lauderdale County, Alabama",AL,2019,2175,0.8110344827586207,0.18620689655172415,0.18896551724137933,0,0.512183908045977,0.1296551724137931,20966,0,1.253,1558.6592178770952,1,876793479
1077010700,"Census Tract 107, Lauderdale County, Alabama",AL,2019,1534,0.7627118644067796,0.22164276401564537,0.23728813559322037,0,0.4067796610169492,0.011734028683181226,25184,0,1.427,1470.217238962859,1,876293480
1081041300,"Census Tract 413, Lee County, Alabama",AL,2019,3185,0.6612244897959184,0.306436420722135,0.3387755102040816,0,0.6138147566718996,0.27566718995290423,48864,1,1.864,1783.7982832618025,1,854033264
1089000302,"Census Tract 3.02, Madison County, Alabama",AL,2019,3737,0.12496655070912496,0.8134867540808135,0.875033449290875,1,0.46213540272946213,0.09098207118009098,31748,1,1.494,2443.1057563587683,1,866163478
1089000601,"Census Tract 6.01, Madison County, Alabama",AL,2019,1230,0.4065040650406504,0.48048780487804876,0.5934959349593496,1,0.6121951219512195,0.23902439024390243,46850,1,0.594,2690.2356902356905,1,866333475
1089002501,"Census Tract 25.01, Madison County, Alabama",AL,2019,3313,0.39843042559613645,0.38182915786296406,0.6015695744038636,1,0.40205252037428313,0.071234530636885,21260,0,1.955,1752.941176470588,1,866063470
1089003100,"Census Tract 31, Madison County, Alabama",AL,2019,5293,0.6586057056489704,0.3162667674286794,0.34139429435102964,0,0.5815227659172492,0.20706593614207444,54537,1,1.654,1802.9020556227329,1,865853472
1097000200,"Census Tract 2, Mobile County, Alabama",AL,2019,1306,0.5834609494640123,0.3790199081163859,0.4165390505359877,0,0.7955589586523737,0.33537519142419603,40000,1,0.77,1838.9610389610389,1,880473069
1097000500,"Census Tract 5, Mobile County, Alabama",AL,2019,1484,0.014824797843665768,0.9588948787061995,0.9851752021563343,1,0.5788409703504043,0.10107816711590296,22634,0,0.876,2071.917808219178,1,880653070
1097005200,"Census Tract 52, Mobile County, Alabama",AL,2019,1440,0.7020833333333333,0.2534722222222222,0.2979166666666667,0,0.5263888888888889,0.09513888888888888,37472,1,0.681,2252.569750367107,1,880753076
1097005300,"Census Tract 53, Mobile County, Alabama",AL,2019,1937,0.5353639648941663,0.41713990707279297,0.46463603510583373,0,0.5307176045431079,0.08466701084150749,28214,1,1.925,1033.7662337662337,1,880873077
1101000200,"Census Tract 2, Montgomery County, Alabama",AL,2019,1278,0.2347417840375587,0.7511737089201878,0.7652582159624413,1,0.57981220657277,0.11267605633802817,31136,1,0.683,2349.9267935578328,1,863043236
1101002500,"Census Tract 25, Montgomery County, Alabama",AL,2019,2454,0.19600651996740015,0.6507742461287693,0.8039934800325998,1,0.4474327628361858,0.13447432762836187,34609,1,1.735,1587.3198847262247,1,862633241
1103000100,"Census Tract 1, Morgan County, Alabama",AL,2019,4069,0.6065372327353158,0.263701155074957,0.3934627672646842,0,0.47161464733349717,0.06881297616121897,32442,1,1.969,2252.4123920771963,1,869633460
1103000400,"Census Tract 4, Morgan County, Alabama",AL,2019,3920,0.7908163265306123,0.16862244897959183,0.2091836734693877,0,0.5829081632653061,0.19974489795918368,45349,1,1.928,2037.8630705394191,1,869973461
1103000400,"Census Tract 4, Morgan County, Alabama",AL,2019,3920,0.7908163265306123,0.16862244897959183,0.2091836734693877,0,0.5829081632653061,0.19974489795918368,45349,1,1.928,2037.8630705394191,1,869813460
1103005303,"Census Tract 53.03, Morgan County, Alabama",AL,2019,3594,0.8964941569282137,0.07317751808569839,0.10350584307178634,0,0.6366165831942125,0.13466889259877574,41127,1,1.76,2256.25,1,869403443
1113030200,"Census Tract 302, Russell County, Alabama",AL,2019,2052,0.3230994152046784,0.6242690058479532,0.6769005847953216,1,0.42348927875243664,0.017543859649122806,27065,1,0.587,3562.1805792163545,1,850053247
1125011200,"Census Tract 112, Tuscaloosa County, Alabama",AL,2019,7352,0.846164309031556,0.10078890097932536,0.15383569096844396,0,0.05617519042437432,0.023939064200217627,28947,1,1.875,3749.866666666667,1,875383321
5031000101,"Census Tract 1.01, Craighead County, Arkansas",AR,2019,3675,0.6987755102040817,0.16816326530612244,0.3012244897959183,0,0.552108843537415,0.12272108843537415,23606,0,1.152,3504.340277777778,1,907083583
5031000602,"Census Tract 6.02, Craighead County, Arkansas",AR,2019,6483,0.5151935832176462,0.35076353540027766,0.4848064167823538,0,0.25728829245719576,0.05198210704920561,17254,0,1.677,3667.2629695885507,1,906793583
5035030101,"Census Tract 301.01, Crittenden County, Arkansas",AR,2019,2152,0.032992565055762084,0.9261152416356877,0.9670074349442379,1,0.36059479553903345,0.024163568773234202,22092,0,0.606,4108.910891089109,1,901543515
5035030804,"Census Tract 308.04, Crittenden County, Arkansas",AR,2019,3716,0.45855758880516684,0.47524219590958017,0.5414424111948332,1,0.5207212055974165,0.15931108719052745,58807,1,1.23,2397.560975609756,1,901933519
5045030702,"Census Tract 307.02, Faulkner County, Arkansas",AR,2019,4122,0.6780688985929161,0.23435225618631733,0.3219311014070839,0,0.574235807860262,0.1324599708879185,29932,1,1.239,3273.6077481840193,1,924383508
5051011500,"Census Tract 115, Garland County, Arkansas",AR,2019,2285,0.5908096280087527,0.34310722100656454,0.4091903719912473,0,0.5330415754923413,0.07177242888402625,22367,0,1.211,1821.6350123864574,1,930543451
5069001000,"Census Tract 10, Jefferson County, Arkansas",AR,2019,1193,0.16177703269069574,0.8273260687342833,0.8382229673093042,1,0.5406538139145013,0.07460184409052809,24702,0,1.171,1602.0495303159692,1,920003422
5119002500,"Census Tract 25, Pulaski County, Arkansas",AR,2019,1158,0.5198618307426598,0.38169257340241797,0.4801381692573402,0,0.694300518134715,0.3454231433506045,47109,1,1.094,1227.6051188299816,1,922673475
5119003001,"Census Tract 30.01, Pulaski County, Arkansas",AR,2019,3050,0.3626229508196721,0.6285245901639345,0.6373770491803279,1,0.4963934426229508,0.07639344262295082,25009,0,0.864,3608.7962962962965,1,922813475
5119004107,"Census Tract 41.07, Pulaski County, Arkansas",AR,2019,2883,0.6427332639611516,0.31217481789802287,0.3572667360388484,0,0.35310440513354147,0.035726673603884845,30833,1,1.79,1984.3575418994412,1,923353467
5119004107,"Census Tract 41.07, Pulaski County, Arkansas",AR,2019,2883,0.6427332639611516,0.31217481789802287,0.3572667360388484,0,0.35310440513354147,0.035726673603884845,30833,1,1.79,1984.3575418994412,1,923373467
5119004400,"Census Tract 44, Pulaski County, Arkansas",AR,2019,1556,0.7332904884318766,0.1870179948586118,0.2667095115681234,0,0.8046272493573264,0.41131105398457585,44375,1,1.196,1342.809364548495,1,922773474
5119004400,"Census Tract 44, Pulaski County, Arkansas",AR,2019,1556,0.7332904884318766,0.1870179948586118,0.2667095115681234,0,0.8046272493573264,0.41131105398457585,44375,1,1.196,1342.809364548495,1,922633474
4003001501,"Census Tract 15.01, Cochise County, Arizona",AZ,2019,3173,0.7236054207374725,0.08414749448471479,0.27639457926252753,0,0.6328395839899149,0.21241727072171446,38168,1,0.946,3843.5517970401693,1,110303155
4003001601,"Census Tract 16.01, Cochise County, Arizona",AZ,2019,5519,0.7939844174669324,0.06740351512955245,0.20601558253306762,0,0.5749229932958869,0.11487588331219424,50725,1,1.261,3826.3283108643936,1,110293155
4005000400,"Census Tract 4, Coconino County, Arizona",AZ,2019,5319,0.7497649934198157,0.043993231810490696,0.25023500658018427,0,0.6160932506110172,0.28576800150404214,74600,1,1.058,5078.449905482042,1,111613521
4005000400,"Census Tract 4, Coconino County, Arizona",AZ,2019,5319,0.7497649934198157,0.043993231810490696,0.25023500658018427,0,0.6160932506110172,0.28576800150404214,74600,1,1.058,5078.449905482042,1,111603522
4013060801,"Census Tract 608.01, Maricopa County, Arizona",AZ,2019,5737,0.8499215617918773,0.03538434721980129,0.15007843820812272,0,0.477427226773575,0.07216315147289525,31024,1,1.42,4107.042253521127,1,112343363
4013092305,"Census Tract 923.05, Maricopa County, Arizona",AZ,2019,4425,0.8002259887005649,0.01672316384180791,0.19977401129943506,0,0.5715254237288135,0.11887005649717514,52363,1,0.961,3815.8168574401666,1,112193357
4013103207,"Census Tract 1032.07, Maricopa County, Arizona",AZ,2019,2625,0.9291428571428572,0.0026666666666666666,0.07085714285714284,0,0.7401904761904762,0.32761904761904764,121953,1,0.944,2604.8728813559323,1,111923360
4013105300,"Census Tract 1053, Maricopa County, Arizona",AZ,2019,5417,0.9593871146390991,0.011630053535167066,0.04061288536090091,0,0.6852501384530183,0.3372715525198449,64017,1,1.015,4921.182266009852,1,112063356
4013108902,"Census Tract 1089.02, Maricopa County, Arizona",AZ,2019,5116,0.7341673182173573,0.08053166536356529,0.26583268178264274,0,0.5373338545738858,0.19956997654417513,34928,1,0.581,6640.275387263339,1,112093350
4013109101,"Census Tract 1091.01, Maricopa County, Arizona",AZ,2019,3917,0.8381414347715088,0.033443962215981615,0.16185856522849118,0,0.273934133265254,0.03854991064590248,47692,1,0.496,6618.951612903226,1,112133351
4013110100,"Census Tract 1101, Maricopa County, Arizona",AZ,2019,7122,0.7642516147149677,0.02723953945520921,0.23574838528503228,0,0.2542825049143499,0.028924459421510812,37593,1,0.994,6651.9114688128775,1,112143348
4013111201,"Census Tract 1112.01, Maricopa County, Arizona",AZ,2019,6592,0.7630461165048543,0.12894417475728157,0.23695388349514568,0,0.5969356796116505,0.18401092233009708,44345,1,0.738,7102.981029810298,1,111973346
4013112504,"Census Tract 1125.04, Maricopa County, Arizona",AZ,2019,4468,0.5785586392121754,0.07408236347358997,0.42144136078782457,0,0.2961056401074306,0.027976723366159355,37770,1,0.488,7368.852459016393,1,112193347
4013112601,"Census Tract 1126.01, Maricopa County, Arizona",AZ,2019,3804,0.7839116719242902,0.06440588853838065,0.21608832807570977,0,0.2539432176656151,0.015772870662460567,26779,0,0.279,10784.946236559139,1,112143346
4013112700,"Census Tract 1127, Maricopa County, Arizona",AZ,2019,7403,0.8337160610563286,0.016885046602728625,0.16628393894367144,0,0.23895717952181547,0.007834661623666082,32314,1,1,6740,1,112113346
4013112700,"Census Tract 1127, Maricopa County, Arizona",AZ,2019,7403,0.8337160610563286,0.016885046602728625,0.16628393894367144,0,0.23895717952181547,0.007834661623666082,32314,1,1,6740,1,112123346
4013112900,"Census Tract 1129, Maricopa County, Arizona",AZ,2019,4835,0.6554291623578077,0.0483971044467425,0.3445708376421923,0,0.5371251292657704,0.18407445708376421,34289,1,1.004,4785.8565737051795,1,112093346
4013113601,"Census Tract 1136.01, Maricopa County, Arizona",AZ,2019,5272,0.6805766312594841,0.04931714719271624,0.3194233687405159,0,0.3603945371775417,0.08839150227617602,47283,1,0.598,6617.0568561872915,1,111993345
4013115500,"Census Tract 1155, Maricopa County, Arizona",AZ,2019,4230,0.7049645390070922,0.06004728132387707,0.2950354609929078,0,0.35721040189125297,0.029078014184397163,39360,1,1.008,3669.6428571428573,1,112143340
4013115802,"Census Tract 1158.02, Maricopa County, Arizona",AZ,2019,3420,0.8514619883040936,0.06023391812865497,0.1485380116959064,0,0.33304093567251464,0.040058479532163745,32736,1,0.497,6818.913480885312,1,112073340
4013116900,"Census Tract 1169, Maricopa County, Arizona",AZ,2019,2661,0.8673431040962044,0.014280345734686208,0.1326568959037956,0,0.25854941751221344,0.02254791431792559,40142,1,1.224,1950.1633986928105,1,112133349
4013116900,"Census Tract 1169, Maricopa County, Arizona",AZ,2019,2661,0.8673431040962044,0.014280345734686208,0.1326568959037956,0,0.25854941751221344,0.02254791431792559,40142,1,1.224,1950.1633986928105,1,112113348
4013217900,"Census Tract 2179, Maricopa County, Arizona",AZ,2019,4194,0.8059132093466858,0.0016690510252742013,0.19408679065331425,0,0.7305674773485932,0.3927038626609442,73156,1,0.987,3767.983789260385,1,111913347
4013319401,"Census Tract 3194.01, Maricopa County, Arizona",AZ,2019,7236,0.736180210060807,0.06066887783305694,0.263819789939193,0,0.6213377556661138,0.26865671641791045,78155,1,1.031,5315.2279340446175,1,111923339
4013421002,"Census Tract 4210.02, Maricopa County, Arizona",AZ,2019,3445,0.6539912917271408,0.19129172714078374,0.34600870827285923,0,0.5100145137880987,0.11146589259796807,31780,1,0.492,5378.048780487805,1,111823343
4013421304,"Census Tract 4213.04, Maricopa County, Arizona",AZ,2019,3237,0.577386468952734,0.1337658325610133,0.42261353104726596,0,0.5415508186592524,0.20667284522706209,40958,1,0.898,3249.443207126949,1,111863341
4013422509,"Census Tract 4225.09, Maricopa County, Arizona",AZ,2019,5023,0.849691419470436,0.00218992633884133,0.15030858052956397,0,0.6424447541309974,0.28190324507266573,74766,1,0.998,5123.246492985972,1,111763336
4013613400,"Census Tract 6134, Maricopa County, Arizona",AZ,2019,3654,0.9340448823207443,0.022714833059660645,0.06595511767925566,0,0.6841817186644773,0.1839080459770115,71250,1,1.511,2605.5592322964926,1,112293368
4013614100,"Census Tract 6141, Maricopa County, Arizona",AZ,2019,6643,0.8034020773746802,0.029203673039289477,0.19659792262531983,0,0.6077073611320186,0.27713382507903056,104915,1,1.31,4369.465648854962,1,112203368
4013811200,"Census Tract 8112, Maricopa County, Arizona",AZ,2019,2871,0.6482061999303379,0.13514454893765238,0.3517938000696621,0,0.7018460466736329,0.4225008707767329,73617,1,1.047,2319.961795606495,1,111893330
4013811200,"Census Tract 8112, Maricopa County, Arizona",AZ,2019,2871,0.6482061999303379,0.13514454893765238,0.3517938000696621,0,0.7018460466736329,0.4225008707767329,73617,1,1.047,2319.961795606495,1,111883329
4013812100,"Census Tract 8121, Maricopa County, Arizona",AZ,2019,6662,0.7617832482737916,0.08856199339537676,0.23821675172620838,0,0.6272891023716601,0.2685379765836085,81681,1,1.724,3555.6844547563805,1,111813328
4019000100,"Census Tract 1, Pima County, Arizona",AZ,2019,896,0.8470982142857143,0.03125,0.1529017857142857,0,0.6785714285714286,0.34933035714285715,35804,1,0.299,1719.0635451505018,1,110973222
4019001400,"Census Tract 14, Pima County, Arizona",AZ,2019,6410,0.793603744149766,0.03697347893915757,0.20639625585023402,0,0.341185647425897,0.16926677067082682,29808,1,0.795,7081.761006289308,1,110963225
4019002000,"Census Tract 20, Pima County, Arizona",AZ,2019,6333,0.6532449076267172,0.13484920258960997,0.34675509237328284,0,0.5313437549344703,0.1386388757303016,40972,1,1.877,3722.9621736814065,1,110913220
4019002300,"Census Tract 23, Pima County, Arizona",AZ,2019,5667,0.5539085936121405,0.027174872066349037,0.4460914063878595,0,0.3797423680959944,0.03246867831304041,24967,0,1.039,5435.033686236767,1,110963220
4019002604,"Census Tract 26.04, Pima County, Arizona",AZ,2019,3537,0.5371783997738196,0.04240882103477523,0.46282160022618035,0,0.4031665253039299,0.06728866270851004,21272,0,0.954,4071.2788259958074,1,110973226
4019003303,"Census Tract 33.03, Pima County, Arizona",AZ,2019,3805,0.7839684625492772,0.031274638633377136,0.2160315374507228,0,0.6596583442838371,0.24152431011826545,42727,1,1.16,3102.586206896552,1,110873222
4019003304,"Census Tract 33.04, Pima County, Arizona",AZ,2019,3196,0.7703379224030038,0.09449311639549436,0.2296620775969962,0,0.7008760951188986,0.3360450563204005,40071,1,0.734,4320.1634877384195,1,110893222
4019003304,"Census Tract 33.04, Pima County, Arizona",AZ,2019,3196,0.7703379224030038,0.09449311639549436,0.2296620775969962,0,0.7008760951188986,0.3360450563204005,40071,1,0.734,4320.1634877384195,1,110883221
4019003502,"Census Tract 35.02, Pima County, Arizona",AZ,2019,4115,0.7341433778857838,0.028432563791008506,0.26585662211421623,0,0.5880923450789793,0.14240583232077764,32656,1,0.961,4488.033298647242,1,110873220
4019003903,"Census Tract 39.03, Pima County, Arizona",AZ,2019,3472,0.7013248847926268,0.010080645161290322,0.2986751152073732,0,0.4254032258064516,0.027361751152073732,51763,1,0.888,3639.6396396396394,1,110983212
4019004032,"Census Tract 40.32, Pima County, Arizona",AZ,2019,3564,0.7962962962962963,0.07098765432098765,0.20370370370370372,0,0.6871492704826038,0.26907968574635244,44577,1,1.301,2820.9069946195236,1,110833224
4019004037,"Census Tract 40.37, Pima County, Arizona",AZ,2019,2923,0.8351009237085186,0.04926445432774547,0.16489907629148137,0,0.6175162504276428,0.12487170715018817,52545,1,0.503,5793.24055666004,1,110843219
4019004407,"Census Tract 44.07, Pima County, Arizona",AZ,2019,6000,0.6968333333333333,0.018166666666666668,0.3031666666666667,0,0.43433333333333335,0.046,36718,1,1.439,4389.159138290479,1,111003217
4019004505,"Census Tract 45.05, Pima County, Arizona",AZ,2019,4592,0.7580574912891986,0.01284843205574913,0.24194250871080136,0,0.5128484320557491,0.07709059233449478,31458,1,0.741,5024.291497975709,1,110983227
4019004512,"Census Tract 45.12, Pima County, Arizona",AZ,2019,4132,0.7352371732817038,0.02637947725072604,0.2647628267182962,0,0.6057599225556631,0.08809293320425944,39167,1,1.387,3142.7541456380677,1,111003229
4019004613,"Census Tract 46.13, Pima County, Arizona",AZ,2019,4094,0.8011724474841231,0.017342452369320957,0.19882755251587692,0,0.5933072789447973,0.1033219345383488,44348,1,1.547,2302.5210084033615,1,111033232
4019004618,"Census Tract 46.18, Pima County, Arizona",AZ,2019,3332,0.7815126050420168,0.0078031212484993995,0.2184873949579832,0,0.7247899159663865,0.2602040816326531,49160,1,1.327,2526.7520723436323,1,110983229
4019004630,"Census Tract 46.30, Pima County, Arizona",AZ,2019,1936,0.9488636363636364,0.003615702479338843,0.051136363636363646,0,0.6880165289256198,0.2422520661157025,62750,1,1.935,1031.0077519379845,1,111053238
4021000309,"Census Tract 3.09, Pinal County, Arizona",AZ,2019,3597,0.9466221851542952,0,0.05337781484570481,0,0.7117041979427301,0.07283847650820127,42312,1,1.497,1855.7114228456912,1,111543342
4027000100,"Census Tract 1, Yuma County, Arizona",AZ,2019,2173,0.6401288541187299,0.08191440404970088,0.3598711458812701,0,0.5384261389783709,0.09019788311090658,28000,1,1.534,1751.6297262059973,1,114623272
4027000100,"Census Tract 1, Yuma County, Arizona",AZ,2019,2173,0.6401288541187299,0.08191440404970088,0.3598711458812701,0,0.5384261389783709,0.09019788311090658,28000,1,1.534,1751.6297262059973,1,114623270
4027000700,"Census Tract 7, Yuma County, Arizona",AZ,2019,3752,0.7555970149253731,0.06929637526652452,0.24440298507462688,0,0.39818763326226014,0.03917910447761194,28733,1,1.238,3277.8675282714057,1,114613269
